Text,NLL,Sentiment_Score,Potential_Energy,Kinetic_Energy,Lambda,Acceptance_rate,Accepted
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is priceless true,0,0,57.48926544189453,12.269576009114584,300.0,"tensor([0.4519], device='cuda:0', grad_fn=<ExpBackward0>)",1
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is priceless true,0,0,57.489295959472656,10.578247748480903,300.0,"tensor([0.3709], device='cuda:0', grad_fn=<ExpBackward0>)",1
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's butterfly states: it really is priceless true,0,0,58.227684020996094,10.721280246310764,300.0,"tensor([0.1476], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is priceless true,0,0,57.48931121826172,11.702300347222222,300.0,"tensor([0.1167], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's priceless states: it really is priceless true,0,0,60.711204528808594,10.878900146484375,300.0,"tensor([0.0111], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. Iight also not wrong when the character's spirituality states: it really is priceless true,0,0,76.95217895507812,12.724595811631945,300.0,"tensor([1.3445e-10], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's priceless states: it really is priceless true,0,0,60.711204528808594,11.896967230902778,300.0,"tensor([0.0045], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's priceless states: it really is priceless true,0,0,60.71123504638672,11.056570095486112,300.0,"tensor([0.0088], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's priceless states: it really is radiant true,0,0,64.4766845703125,10.909638807508681,300.0,"tensor([0.0003], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's butterfly states: it really is priceless true,0,0,58.22772979736328,10.702159288194444,300.0,"tensor([0.1714], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's butterfly states: it really is priceless true,0,0,58.227684020996094,10.81888902452257,300.0,"tensor([0.1291], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when Kir character's priceless states: it really is radiant true,0,0,83.57084655761719,10.533559163411459,300.0,"tensor([1.8433e-12], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I thinkanish not wrong when the character's spirituality states: it really is priceless true,0,0,80.15483093261719,12.85690646701389,300.0,"tensor([5.4590e-12], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is priceless true,0,0,57.489234924316406,12.031990559895833,300.0,"tensor([0.0908], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's butterfly states: it really is priceless true,0,0,58.227699279785156,11.127466498480903,300.0,"tensor([0.0992], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's butterfly states: it really is priceless true,0,0,58.227699279785156,11.936054144965278,300.0,"tensor([0.0436], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is priceless true,0,0,57.48931121826172,12.308144802517361,300.0,"tensor([0.0666], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is priceless true,0,0,57.489295959472656,11.676679144965279,300.0,"tensor([0.1023], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's butterfly states: it really is spiritual true,0,0,57.815223693847656,12.066102430555556,300.0,"tensor([0.0619], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is priceless true,0,0,57.489280700683594,13.54025607638889,300.0,"tensor([0.0198], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's butterfly states: it really is priceless true,0,0,58.22766876220703,10.891095648871529,300.0,"tensor([0.1268], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is radiant true,0,0,55.954139709472656,10.81449924045139,300.0,1,1
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is priceless true,0,0,57.489280700683594,10.179744466145834,300.0,"tensor([0.1114], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.98406219482422,11.040517849392362,300.0,"tensor([0.6801], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's butterfly states: it really is spiritual true,0,0,57.81523895263672,10.332694498697917,300.0,"tensor([0.0694], device='cuda:0', grad_fn=<ExpBackward0>)",1
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.984031677246094,11.359307183159723,300.0,1,1
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.98406219482422,10.444905598958334,300.0,"tensor([0.3612], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.984031677246094,12.07879638671875,300.0,"tensor([0.0788], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.984046936035156,10.618366156684028,300.0,"tensor([0.3361], device='cuda:0', grad_fn=<ExpBackward0>)",1
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.984092712402344,14.933685980902778,300.0,"tensor([0.0055], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is priceless true,0,0,57.48925018310547,13.752640787760416,300.0,"tensor([0.0012], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.98407745361328,12.012220594618055,300.0,"tensor([0.0962], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is joy true,0,0,57.4053955078125,11.076991102430556,300.0,"tensor([0.0195], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's happiest states: it really is spiritual true,0,0,57.148536682128906,12.190060763888889,300.0,"tensor([0.0089], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's happiest states: it really is spiritual true,0,0,57.14850616455078,12.911366102430556,300.0,"tensor([0.0040], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.98406219482422,15.399153645833334,300.0,"tensor([0.0035], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is joy true,0,0,57.40544128417969,12.502174207899307,300.0,"tensor([0.0043], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.98406219482422,11.937266710069444,300.0,"tensor([0.1050], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.984092712402344,13.3324951171875,300.0,"tensor([0.0236], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.984031677246094,11.749807400173612,300.0,"tensor([0.1318], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.98407745361328,12.74949679904514,300.0,"tensor([0.0444], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.98406219482422,11.938742404513889,300.0,"tensor([0.1012], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.98412322998047,11.32224595811632,300.0,"tensor([0.1976], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.98406219482422,13.091208224826389,300.0,"tensor([0.0309], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is brighter true,0,0,82.8278579711914,11.802861870659722,300.0,"tensor([9.1469e-14], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.984092712402344,11.713916015625001,300.0,"tensor([0.1253], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.98406219482422,11.959431966145834,300.0,"tensor([0.0979], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's happiest states: it really is priceless true,0,0,58.172760009765625,11.56352267795139,300.0,"tensor([0.0057], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite thedraw I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,75.7203140258789,11.416120062934029,300.0,"tensor([1.5712e-10], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite thedraw I thought it would be. I'm also not wrong when the character's spirituality states: it really is joy true,0,0,78.02266693115234,16.195933702256944,300.0,"tensor([1.1975e-13], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's happiest states: it really is joy true,0,0,58.11603546142578,11.12021484375,300.0,"tensor([0.0101], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.98406219482422,12.05719943576389,300.0,"tensor([0.0813], device='cuda:0', grad_fn=<ExpBackward0>)",1
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's priceless states: it really is spiritual true,0,0,62.3734130859375,13.429747178819445,300.0,"tensor([1.4084e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the discharge I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,67.96402740478516,12.892626953125001,300.0,"tensor([7.9153e-08], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.98412322998047,15.144649251302084,300.0,"tensor([0.0041], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite theBoost I thought it would be. I'm also not wrong when the character's trance states: it really is spiritual true,0,0,83.48751831054688,12.661878797743055,300.0,"tensor([1.5403e-14], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,68.42106628417969,14.796332465277779,300.0,"tensor([8.5460e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,68.42106628417969,12.848586697048612,300.0,"tensor([5.7078e-08], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,68.42105102539062,13.068787977430556,300.0,"tensor([4.5786e-08], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.98406219482422,14.96485324435764,300.0,"tensor([0.0042], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is joy true,0,0,71.34088897705078,15.704360622829862,300.0,"tensor([1.8233e-10], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's blosspath: it really is spiritual true,0,0,74.39702606201172,13.649354383680556,300.0,"tensor([5.9990e-11], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's trance states: it really is spiritual true,0,0,59.267364501953125,14.129981825086807,300.0,"tensor([0.0002], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when a character's bloss states: it really is spiritual true,0,0,70.5645523071289,12.722785101996529,300.0,"tensor([7.1441e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,68.42112731933594,14.214400227864584,300.0,"tensor([1.4995e-08], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,68.42112731933594,17.42751193576389,300.0,"tensor([6.0504e-10], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's priceless states: it really is spiritual true,0,0,62.373443603515625,14.6661376953125,300.0,"tensor([3.7600e-06], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,68.42109680175781,16.619360351562502,300.0,"tensor([1.0923e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's happiest states: it really is spiritual true,0,0,57.14850616455078,14.324858940972224,300.0,"tensor([0.0011], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's trance states: it really is bount true,0,0,76.82317352294922,12.946058485243055,300.0,"tensor([9.6669e-12], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.98407745361328,13.841444227430555,300.0,"tensor([0.0152], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,68.42109680175781,19.89745279947917,300.0,"tensor([5.1820e-11], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's trance states: it really is spiritual true,0,0,59.267303466796875,14.730482313368055,300.0,"tensor([8.9229e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.98406219482422,14.027680121527778,300.0,"tensor([0.0118], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,68.42108154296875,12.2547119140625,300.0,"tensor([1.1164e-07], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's happiest states: it really is spiritual true,0,0,57.14850616455078,13.544238281250001,300.0,"tensor([0.0023], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.98406219482422,14.572455512152779,300.0,"tensor([0.0069], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's happiest states: it really is shining true,0,0,55.33294677734375,18.11934543185764,300.0,"tensor([0.0001], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's happiest states: it really is spiritual true,0,0,57.148475646972656,13.320735677083334,300.0,"tensor([0.0030], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,68.42112731933594,16.768345811631946,300.0,"tensor([1.2000e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.984031677246094,19.85863444010417,300.0,"tensor([2.7747e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's happiest states: it really is spiritual true,0,0,57.148529052734375,16.743901909722222,300.0,"tensor([9.7332e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,68.42103576660156,16.517424858940974,300.0,"tensor([1.5516e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.984092712402344,12.996666124131945,300.0,"tensor([0.0365], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good read crochet but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,74.08776092529297,16.814180501302083,300.0,"tensor([4.2071e-12], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,68.42108154296875,16.243450249565974,300.0,"tensor([1.9629e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's happiest states: it really is spiritual true,0,0,57.14850616455078,14.13986545138889,300.0,"tensor([0.0012], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's happiest states: it really is spiritual true,0,0,57.14850616455078,14.779389105902778,300.0,"tensor([0.0006], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's trance states: it really is spiritual true,0,0,59.26734924316406,15.632845052083335,300.0,"tensor([3.0263e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.98407745361328,14.920977105034723,300.0,"tensor([0.0055], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,68.42108154296875,13.755135091145833,300.0,"tensor([2.5849e-08], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book Iukong it would be. I'm also not wrong when the character's trance states: it really is spiritual true,0,0,95.84980773925781,13.049898274739585,300.0,"tensor([5.4950e-20], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,68.42109680175781,15.631636555989584,300.0,"tensor([3.7216e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,68.42112731933594,13.288716634114584,300.0,"tensor([3.8347e-08], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good read crochet but not quite the book I thought it would be. I'm also not wrong when the character's trance states: it really is spiritual true,0,0,65.0321044921875,15.396712239583334,300.0,"tensor([1.0733e-07], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is bount true,0,0,83.3190689086914,12.844363064236111,300.0,"tensor([1.7661e-14], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,68.42108154296875,12.792670355902779,300.0,"tensor([4.9686e-08], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's trance states: it really is spiritual true,0,0,59.26740264892578,14.170486111111112,300.0,"tensor([0.0001], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,54.98407745361328,12.489077419704861,300.0,"tensor([0.0539], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is joy true,0,0,71.34095001220703,13.512226019965278,300.0,"tensor([1.6566e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an Vampire-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's trance states: it really is spiritual true,0,0,103.00030517578125,13.926424153645835,300.0,"tensor([1.9337e-23], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's happiest states: it really is spiritual true,0,0,57.148475646972656,14.603426106770835,300.0,"tensor([0.0008], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,68.42106628417969,15.750043402777779,300.0,"tensor([3.3454e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's trance states: it really is spiritual true,0,0,59.267303466796875,16.19790717230903,300.0,"tensor([1.9991e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be behav I'm also not wrong when the character's trance states: it really is spiritual true,0,0,84.68516540527344,13.149365234375,300.0,"tensor([4.0215e-15], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite thedraw I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,88.99427032470703,15.568750000000001,300.0,"tensor([4.2093e-18], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is shining true,0,0,66.49526977539062,12.961867947048612,300.0,"tensor([3.5690e-07], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's trance states: it really is spiritual true,0,0,59.26734924316406,13.668096245659722,300.0,"tensor([0.0002], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,68.42109680175781,16.10318332248264,300.0,"tensor([2.0766e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
 resilan all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's spirituality states: it really is spiritual true,0,0,81.4503402709961,14.611466471354166,300.0,"tensor([2.0817e-14], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's Heavenly states: it really is spiritual true,0,0,58.06818389892578,14.379612901475696,300.0,"tensor([0.0004], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's priceless states: it really is spiritual true,0,0,62.3734130859375,13.391046820746528,300.0,"tensor([1.3215e-05], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,68.42106628417969,16.00212131076389,300.0,"tensor([2.5867e-09], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is brighter true,0,0,82.82786560058594,13.2956298828125,300.0,"tensor([2.1023e-14], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,68.42109680175781,18.005811903211807,300.0,"tensor([3.5239e-10], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite thedraw I thought it would be. I'm also not wrong when the character's trance states: it really is spiritual true,0,0,80.2862777709961,12.432815212673612,300.0,"tensor([5.6772e-13], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's trance states: it really is spiritual true,0,0,59.26731872558594,18.53615451388889,300.0,"tensor([1.9307e-06], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's priceless states: it really is spiritual true,0,0,63.423072814941406,17.5587158203125,296.43804931640625,"tensor([2.4685e-07], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,69.45935821533203,14.021050347222223,296.43804931640625,"tensor([1.8402e-08], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's bloss states: it really is spiritual true,0,0,69.45935821533203,14.009659830729166,296.43804931640625,"tensor([1.8574e-08], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's trance states: it really is spiritual true,0,0,60.27131652832031,13.06533203125,296.43804931640625,"tensor([0.0005], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's happiest states: it really is spiritual true,0,0,58.18708038330078,14.386892361111112,296.43804931640625,"tensor([0.0008], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's Heavenly states: it really is spiritual true,0,0,59.11456298828125,12.921492513020834,296.43804931640625,"tensor([0.0018], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the book I thought it would be. I'm also not wrong when the character's priceless states: it really is spiritual true,0,0,63.42298126220703,15.238324652777779,296.43804931640625,"tensor([2.5670e-06], device='cuda:0', grad_fn=<ExpBackward0>)",0
 an all-around good readcraft but not quite the Roc I thought it would be. I'm also not wrong when the character's priceless states: it really is spiritual true,0,0,81.00688934326172,15.386372884114584,296.43804931640625,"tensor([5.1924e-14], device='cuda:0', grad_fn=<ExpBackward0>)",0
